age,gender,education,party,income,too_many_imm,take_jobs,drive_down_wages,create_jobs,brexit_to_cut,increase_imm,sm_or_control,eu_vote,employment,student,condition
29,Male,Post2,None,30-40K,0,5,2,3,8,5,8,No vote,Other,No,vis
32,Male,GCSEorLess,Lab,20-30K,0,4,4,4,8,5,5,No vote,Full-Time,No,vis
19,Male,GCSEorLess,None,30-40K,1,5,2,4,8,4,2,No vote,Unemployed,Yes,vis
27,Male,GCSEorLess,None,20-30K,0,5,4,5,10,5,10,No vote,Full-Time,No,vis
18,Male,A-lev,Con,30-40K,1,4,3,4,4,4,5,No vote,Unemployed,Yes,vis
34,Male,GCSEorLess,UKIP,Under10K,1,1,1,1,0,10,0,No vote,Not in paid work,No,vis
47,Male,A-lev,Lab,10-20K,1,2,1,3,2,3,2,No vote,Not in paid work,No,vis
18,Male,A-lev,Lab,20-30K,0,5,5,4,10,6,5,No vote,Not in paid work,No,vis
18,Male,GCSEorLess,Rather_not_say,Under10K,0,3,4,2,8,5,7,No vote,Unemployed,Yes,vis
54,Male,BA,None,40-50K,0,4,4,4,8,7,7,No vote,Full-Time,No,vis
26,Male,BA,Con,20-30K,0,4,4,4,9,5,8,No vote,Full-Time,No,vis
24,Male,BA,Lab,70-80K,0,5,4,5,10,7,10,No vote,Unemployed,No,vis
51,Male,GCSEorLess,SNP,Under10K,0,5,5,3,10,8,10,No vote,Full-Time,No,vis
37,Male,BA,None,40-50K,0,5,4,3,2,6,5,No vote,Full-Time,No,vis
31,Male,BA,Lab,Over100K,0,4,4,4,7,6,9,No vote,Part-Time,No,vis
20,Male,A-lev,Con,60-70K,0,4,3,4,6,4,7,No vote,Part-Time,Yes,vis
19,Male,BA,None,40-50K,1,4,2,4,4,4,8,No vote,Part-Time,Yes,vis
20,Male,A-lev,Lab,Under10K,0,4,4,4,3,6,7,No vote,Unemployed,Yes,vis
29,Male,PG,Lab,50-60K,0,5,5,5,9,5,10,No vote,Full-Time,No,vis
52,Male,Post2,None,30-40K,0,4,2,4,8,5,10,No vote,Full-Time,Yes,vis
18,Male,A-lev,Lab,10-20K,0,4,3,4,8,5,8,No vote,Part-Time,Yes,vis
19,Male,A-lev,Lab,40-50K,0,5,5,4,10,5,5,No vote,Other,Yes,vis
25,Male,BA,Lab,10-20K,0,5,5,3,10,5,5,No vote,Part-Time,No,vis
21,Male,A-lev,SNP,40-50K,0,4,5,3,8,5,5,No vote,Part-Time,Yes,vis
45,Male,PG,Rather_not_say,50-60K,0,4,4,4,5,5,5,No vote,Not in paid work,No,vis
20,Male,A-lev,None,10-20K,1,4,4,3,7,3,3,No vote,Part-Time,No,vis
18,Male,GCSEorLess,None,10-20K,0,4,4,4,9,5,10,No vote,Not in paid work,Yes,vis
19,Male,A-lev,Con,Over100K,1,4,3,2,1,4,10,No vote,Unemployed,Yes,vis
19,Male,GCSEorLess,None,10-20K,0,4,4,4,8,3,5,No vote,Unemployed,No,vis
27,Male,A-lev,None,10-20K,1,4,3,3,9,0,9,No vote,Part-Time,No,vis
20,Male,A-lev,Lab,Under10K,0,5,4,4,10,7,8,No vote,Not in paid work,Yes,vis
29,Male,BA,Lib,20-30K,0,4,4,3,9,5,10,No vote,Not in paid work,Yes,vis
50,Male,GCSEorLess,Con,Under10K,1,3,3,2,5,7,3,No vote,Full-Time,No,vis
46,Male,GCSEorLess,Lab,Under10K,0,3,2,3,5,4,5,No vote,Not in paid work,No,vis
27,Male,BA,None,30-40K,0,3,4,5,5,4,5,No vote,Other,No,vis
28,Male,BA,None,60-70K,1,4,2,3,7,2,5,No vote,Full-Time,No,vis
29,Male,GCSEorLess,None,10-20K,1,4,3,1,3,7,5,No vote,Full-Time,No,vis
18,Male,GCSEorLess,None,50-60K,0,4,5,4,10,6,8,No vote,Not in paid work,Yes,vis
21,Male,Post2,None,10-20K,1,4,4,4,4,7,5,No vote,Unemployed,No,vis
46,Male,GCSEorLess,None,10-20K,0,3,3,4,10,5,9,No vote,Full-Time,No,vis
42,Male,GCSEorLess,Lab,10-20K,0,4,2,4,5,6,3,No vote,Part-Time,No,vis
42,Male,A-lev,None,50-60K,1,3,2,2,0,1,0,No vote,Full-Time,No,vis
20,Male,GCSEorLess,Con,Under10K,1,3,4,3,3,0,3,No vote,Unemployed,No,vis
28,Male,GCSEorLess,Lab,20-30K,1,1,1,1,0,10,0,No vote,Full-Time,No,vis
18,Male,A-lev,Rather_not_say,Under10K,0,5,5,5,5,5,10,No vote,Unemployed,Yes,vis
19,Male,A-lev,Lab,20-30K,0,5,4,4,10,7,9,No vote,Not in paid work,Yes,vis
46,Male,BA,Con,10-20K,1,2,4,3,4,1,1,No vote,Full-Time,No,vis
48,Male,BA,None,40-50K,0,4,2,4,7,4,6,No vote,Full-Time,No,vis
20,Male,A-lev,Lab,30-40K,0,5,5,5,10,7,5,No vote,Not in paid work,Yes,vis
18,Male,A-lev,None,60-70K,0,5,4,4,9,7,9,No vote,Other,Yes,vis
19,Male,A-lev,Lib,Under10K,0,3,4,3,8,5,5,No vote,Part-Time,Yes,vis
18,Male,A-lev,Lib,10-20K,0,5,4,4,10,2,10,No vote,Part-Time,Yes,vis
20,Male,PG,Rather_not_say,Over100K,1,4,3,3,4,6,8,No vote,Full-Time,Yes,vis
19,Male,A-lev,None,10-20K,0,4,4,4,9,5,5,No vote,Full-Time,No,vis
46,Male,GCSEorLess,None,10-20K,0,5,4,4,9,7,9,No vote,Part-Time,No,vis
20,Male,A-lev,Lab,Under10K,0,4,4,4,8,5,8,No vote,Other,Yes,vis
18,Male,A-lev,Grn,40-50K,0,4,5,5,10,4,7,No vote,Unemployed,Yes,vis
20,Male,BA,Lab,Under10K,0,5,5,4,10,7,7,No vote,Unemployed,Yes,vis
18,Male,A-lev,Lab,10-20K,1,4,4,3,3,6,5,No vote,Other,Yes,vis
34,Male,PG,None,60-70K,0,5,5,5,10,7,10,No vote,Full-Time,No,vis
23,Male,A-lev,Rather_not_say,20-30K,1,3,4,3,5,5,5,No vote,Full-Time,No,vis
19,Male,A-lev,Lib,Over100K,0,4,3,3,5,4,6,No vote,Other,Yes,vis
63,Male,BA,Con,10-20K,0,3,4,3,5,4,10,No vote,Not in paid work,No,vis
31,Male,GCSEorLess,Con,20-30K,1,1,1,3,10,0,0,No vote,Full-Time,No,vis
56,Male,BA,None,40-50K,1,4,4,3,1,1,9,No vote,Full-Time,No,vis
19,Male,GCSEorLess,None,Under10K,0,4,5,3,8,5,7,No vote,Unemployed,Yes,vis
18,Male,GCSEorLess,Lab,10-20K,0,4,4,2,7,4,7,No vote,Part-Time,Yes,vis
18,Male,A-lev,Grn,Under10K,0,5,5,3,10,10,5,No vote,Part-Time,No,vis
18,Male,A-lev,None,40-50K,0,5,5,4,10,5,7,No vote,Unemployed,Yes,vis
29,Male,A-lev,None,50-60K,1,3,3,3,1,3,7,No vote,Full-Time,No,vis
25,Male,GCSEorLess,None,10-20K,0,3,4,3,10,5,5,No vote,Unemployed,No,vis
19,Male,A-lev,Lab,Under10K,0,5,5,5,10,5,9,No vote,Not in paid work,Yes,vis
18,Male,A-lev,UKIP,30-40K,0,3,3,3,8,6,5,No vote,Unemployed,No,vis
24,Male,Post2,Rather_not_say,20-30K,0,4,3,3,7,5,9,No vote,Other,Yes,vis
18,Male,GCSEorLess,Con,40-50K,0,5,1,5,8,3,7,No vote,Other,Yes,vis
26,Male,A-lev,None,30-40K,1,4,2,3,4,7,5,No vote,Full-Time,No,vis
25,Male,Post2,None,Under10K,0,4,4,3,0,5,7,No vote,Full-Time,No,vis
18,Male,A-lev,None,60-70K,0,4,2,4,10,5,7,No vote,Other,Yes,vis
24,Male,BA,Lab,10-20K,0,3,4,2,4,5,10,No vote,Full-Time,No,vis
28,Male,A-lev,None,30-40K,1,3,2,3,4,5,7,No vote,Full-Time,No,vis
49,Male,PG,None,Under10K,0,5,5,3,5,5,5,No vote,Not in paid work,No,vis
20,Male,A-lev,Lab,60-70K,0,2,2,5,4,4,5,No vote,Part-Time,Yes,vis
41,Male,Post2,None,30-40K,0,4,4,4,10,5,10,No vote,Full-Time,No,vis
22,Male,A-lev,Grn,60-70K,0,5,3,3,7,5,10,No vote,Part-Time,Yes,vis
52,Male,GCSEorLess,None,10-20K,0,4,5,5,10,5,10,No vote,Other,No,vis
18,Male,A-lev,Con,40-50K,1,3,4,3,0,2,2,No vote,Not in paid work,Yes,vis
61,Male,BA,None,Under10K,1,1,1,1,0,0,0,No vote,Not in paid work,No,vis
24,Male,BA,Lab,Under10K,1,5,5,3,4,3,5,No vote,Unemployed,No,vis
25,Male,GCSEorLess,None,20-30K,1,3,2,1,0,0,5,No vote,Full-Time,No,vis
20,Male,A-lev,Con,Under10K,1,3,3,4,5,3,4,No vote,Not in paid work,Yes,vis
29,Male,PG,Lib,70-80K,0,4,3,4,7,5,9,No vote,Full-Time,No,vis
19,Male,A-lev,Lab,60-70K,0,5,5,4,9,4,8,No vote,Part-Time,Yes,vis
18,Male,GCSEorLess,Lab,30-40K,0,5,4,4,6,7,3,No vote,Not in paid work,Yes,vis
62,Male,BA,Con,30-40K,1,4,2,3,1,2,5,No vote,Part-Time,No,vis
29,Male,BA,UKIP,40-50K,1,3,3,3,0,0,5,No vote,Full-Time,No,vis
43,Male,BA,Lab,50-60K,1,3,2,3,5,7,2,No vote,Full-Time,No,vis
20,Male,A-lev,Rather_not_say,10-20K,0,4,4,4,10,4,6,No vote,Other,Yes,vis
48,Male,BA,None,20-30K,1,4,2,4,6,4,9,No vote,Unemployed,No,vis
21,Male,A-lev,Lab,30-40K,0,4,3,3,5,5,9,No vote,Full-Time,No,vis
22,Male,GCSEorLess,Rather_not_say,10-20K,1,4,3,4,5,10,5,No vote,Full-Time,No,vis
20,Male,BA,Lab,30-40K,0,4,5,4,9,5,10,No vote,Unemployed,Yes,vis
20,Male,GCSEorLess,Lib,Under10K,0,5,5,4,8,5,10,No vote,Unemployed,No,vis
18,Male,A-lev,Grn,80-90K,0,4,5,5,8,5,7,No vote,Other,Yes,vis
20,Male,A-lev,Lab,Under10K,0,5,5,4,10,5,10,No vote,Part-Time,Yes,vis
53,Male,PG,None,50-60K,0,4,5,5,9,5,9,No vote,Full-Time,No,vis
47,Male,BA,Lab,50-60K,0,4,4,3,8,5,9,No vote,Full-Time,No,vis
20,Male,BA,None,40-50K,1,2,1,2,0,0,5,No vote,Part-Time,Yes,vis
26,Male,Post2,None,Under10K,0,4,4,3,9,6,5,No vote,Other,No,vis
22,Male,GCSEorLess,Rather_not_say,Under10K,0,4,5,3,6,4,5,No vote,Part-Time,No,vis
25,Female,GCSEorLess,Lab,20-30K,1,2,2,2,4,4,9,Remain,Part-Time,No,vis
27,Female,BA,Lab,70-80K,0,5,5,4,10,5,10,Remain,Full-Time,No,vis
51,Female,PG,Lab,40-50K,0,5,5,4,10,5,10,No vote,Not in paid work,No,vis
25,Female,A-lev,Lab,40-50K,0,5,5,4,9,6,5,Remain,Full-Time,No,vis
24,Male,BA,None,30-40K,0,5,5,4,10,8,10,Remain,Other,No,vis
26,Female,BA,Lab,20-30K,0,4,3,5,2,8,6,Remain,Full-Time,Yes,vis
47,Male,Post2,Lab,Under10K,0,5,5,3,10,5,10,Remain,Other,No,vis
35,Male,PG,Lab,60-70K,0,5,5,5,10,8,10,Remain,Full-Time,No,vis
41,Male,Post2,SNP,Under10K,0,4,4,3,10,5,10,Remain,Other,Yes,vis
37,Male,A-lev,Lab,20-30K,1,2,2,2,3,2,5,Remain,Full-Time,No,vis
56,Female,BA,Lab,20-30K,0,5,5,3,10,5,10,Remain,Part-Time,No,vis
44,Female,BA,Con,10-20K,0,3,4,4,7,5,5,Remain,Not in paid work,No,vis
59,Male,BA,Lab,10-20K,0,5,5,4,10,5,10,Remain,Not in paid work,No,vis
22,Male,A-lev,Lib,40-50K,0,4,4,3,8,6,9,Remain,Part-Time,No,vis
37,Male,BA,Lab,60-70K,0,4,2,4,5,5,7,Remain,Full-Time,No,vis
27,Male,BA,Grn,Under10K,0,5,5,5,9,5,10,Remain,Unemployed,No,vis
28,Female,BA,Lab,30-40K,0,4,4,4,9,5,9,Remain,Part-Time,No,vis
38,Female,PG,Grn,40-50K,0,4,4,4,7,5,5,Remain,Part-Time,No,vis
31,Female,PG,Lab,90-100K,0,5,5,5,10,5,7,Remain,Full-Time,No,vis
21,Male,BA,Lab,30-40K,1,3,4,4,2,2,8,Remain,Full-Time,Yes,vis
47,Male,GCSEorLess,Lib,10-20K,0,4,4,4,6,5,7,Remain,Full-Time,No,vis
50,Female,GCSEorLess,Lab,20-30K,0,4,4,4,8,4,9,Remain,Unemployed,No,vis
26,Female,PG,Lab,10-20K,0,4,4,4,9,5,10,Remain,Full-Time,Yes,vis
29,Female,GCSEorLess,Lab,30-40K,1,4,4,3,4,5,7,Remain,Part-Time,No,vis
33,Female,PG,Con,20-30K,1,2,2,3,5,4,3,Remain,Part-Time,No,vis
33,Male,BA,Grn,30-40K,0,4,4,3,10,5,10,Remain,Full-Time,No,vis
30,Male,A-lev,Lab,30-40K,1,3,2,3,3,5,4,Remain,Part-Time,No,vis
39,Male,BA,None,40-50K,0,5,5,5,10,10,10,Remain,Part-Time,No,vis
38,Male,Post2,Lab,50-60K,0,5,5,3,9,4,5,Remain,Full-Time,No,vis
30,Male,PG,Lab,30-40K,0,4,3,3,5,5,9,Remain,Full-Time,No,vis
21,Male,A-lev,Lab,50-60K,0,4,3,4,7,5,10,Remain,Other,Yes,vis
26,Male,PG,None,10-20K,0,5,5,5,10,6,10,Remain,Other,Yes,vis
21,Female,BA,Lab,10-20K,0,5,5,5,10,10,5,Remain,Full-Time,No,vis
32,Female,Post2,Lab,20-30K,0,4,3,3,8,5,10,Remain,Part-Time,Yes,vis
26,Male,A-lev,None,10-20K,0,4,5,4,8,5,9,Remain,Part-Time,No,vis
26,Female,BA,Rather_not_say,80-90K,0,5,5,4,9,6,8,Remain,Full-Time,No,vis
22,Male,A-lev,SNP,40-50K,0,4,5,5,9,8,10,Remain,Other,Yes,vis
45,Female,PG,None,30-40K,0,5,5,5,9,7,9,Remain,Full-Time,No,vis
40,Male,BA,SNP,30-40K,0,5,2,4,8,5,9,Remain,Full-Time,No,vis
60,Female,PG,Rather_not_say,20-30K,0,4,4,4,9,5,9,Remain,Not in paid work,No,vis
20,Female,A-lev,Lab,60-70K,0,4,4,4,9,5,9,No vote,Part-Time,Yes,vis
38,Female,PG,Lab,70-80K,0,4,4,3,9,6,8,Remain,Full-Time,No,vis
23,Female,PG,Con,20-30K,0,4,4,4,9,5,7,Remain,Part-Time,Yes,vis
45,Female,PG,None,20-30K,1,3,2,2,5,3,5,Remain,Part-Time,No,vis
34,Female,GCSEorLess,Lab,30-40K,0,5,4,4,9,6,9,Remain,Part-Time,No,vis
27,Male,Post2,None,40-50K,0,3,4,4,4,6,5,Remain,Full-Time,No,vis
42,Female,Post2,Con,40-50K,1,2,4,3,2,2,10,Leave,Unemployed,No,vis
30,Male,BA,Lab,20-30K,1,4,4,4,5,6,2,Remain,Part-Time,No,vis
30,Female,BA,None,30-40K,0,5,5,4,9,5,9,Remain,Other,No,vis
20,Female,A-lev,Lab,40-50K,0,4,4,4,9,5,9,Remain,Not in paid work,Yes,vis
25,Male,Post2,Lab,20-30K,0,4,3,3,8,5,9,Remain,Unemployed,No,vis
22,Female,Post2,Lab,Under10K,0,4,4,4,10,5,9,Remain,Not in paid work,Yes,vis
50,Male,Post2,Lab,30-40K,0,5,5,5,10,5,10,Remain,Full-Time,No,vis
27,Female,BA,Lab,30-40K,0,5,5,5,10,5,10,Remain,Full-Time,Yes,vis
43,Male,PG,Lib,60-70K,0,5,5,4,10,5,10,Remain,Full-Time,No,vis
29,Male,PG,Lib,20-30K,0,4,5,4,9,5,10,Remain,Other,No,vis
26,Male,BA,Lab,40-50K,0,4,4,4,9,5,5,Remain,Full-Time,No,vis
24,Male,BA,Con,40-50K,0,4,4,3,9,5,8,Remain,Unemployed,No,vis
54,Male,PG,Lab,30-40K,0,5,5,4,9,5,10,Remain,Full-Time,No,vis
51,Male,BA,Lab,80-90K,0,4,4,4,7,5,8,Remain,Full-Time,No,vis
34,Female,Post2,Con,40-50K,1,4,4,2,5,2,5,Remain,Part-Time,No,vis
52,Female,GCSEorLess,None,10-20K,1,2,2,3,5,7,9,Remain,Part-Time,No,vis
19,Male,A-lev,None,20-30K,1,3,2,4,1,2,3,Remain,Part-Time,No,vis
63,Male,BA,Lib,Under10K,0,4,4,4,10,5,10,Remain,Not in paid work,No,vis
32,Male,BA,SNP,70-80K,0,4,4,4,10,5,10,Remain,Full-Time,No,vis
63,Male,GCSEorLess,Lib,20-30K,1,2,2,2,4,5,5,Remain,Full-Time,No,vis
32,Female,BA,Lab,50-60K,0,5,5,4,10,5,10,Remain,Full-Time,No,vis
30,Female,A-lev,Rather_not_say,30-40K,1,4,4,4,4,3,2,Remain,Not in paid work,No,vis
25,Female,BA,None,30-40K,0,4,4,2,5,5,8,Remain,Full-Time,No,vis
22,Female,A-lev,None,10-20K,1,3,3,3,2,6,2,Remain,Part-Time,No,vis
28,Female,PG,Con,40-50K,1,3,2,4,2,3,5,Remain,Full-Time,No,vis
30,Female,BA,None,30-40K,0,4,3,4,7,5,10,Remain,Full-Time,No,vis
54,Female,BA,Lab,10-20K,0,5,5,5,9,5,9,Remain,Full-Time,No,vis
26,Female,BA,Grn,40-50K,0,5,5,4,10,5,10,Remain,Not in paid work,No,vis
22,Female,GCSEorLess,Lab,10-20K,0,5,5,4,10,3,10,Remain,Not in paid work,Yes,vis
29,Female,A-lev,Con,40-50K,1,4,3,2,3,8,4,Remain,Full-Time,No,vis
28,Female,PG,None,10-20K,0,3,4,4,7,5,9,Remain,Full-Time,No,vis
51,Male,A-lev,Lab,20-30K,0,4,5,2,9,5,9,Remain,Full-Time,No,vis
41,Male,BA,Lab,10-20K,0,4,3,5,10,5,10,Remain,Not in paid work,No,vis
24,Male,PG,Lab,50-60K,0,5,5,4,10,10,10,Remain,Other,Yes,vis
30,Male,PG,Lib,20-30K,0,4,5,4,8,5,9,Remain,Full-Time,No,vis
29,Female,BA,Grn,20-30K,0,4,4,2,9,5,5,Remain,Full-Time,No,vis
43,Male,GCSEorLess,Lab,50-60K,0,4,4,3,5,5,5,Remain,Full-Time,No,vis
46,Female,PG,Lib,20-30K,0,4,4,4,9,5,10,Remain,Not in paid work,No,vis
21,Male,BA,Lab,10-20K,1,4,5,2,4,1,5,Remain,Other,Yes,vis
28,Female,BA,Lab,30-40K,0,5,5,4,9,5,8,Remain,Full-Time,No,vis
34,Female,A-lev,Lab,40-50K,0,3,3,4,5,5,4,No vote,Unemployed,No,vis
31,Female,BA,Lab,20-30K,0,5,5,3,10,5,10,Remain,Full-Time,No,vis
31,Male,BA,Lab,20-30K,0,5,5,3,10,7,9,Remain,Full-Time,Yes,vis
37,Female,Post2,Con,30-40K,0,4,4,3,5,3,5,Remain,Part-Time,No,vis
51,Female,PG,Plaid,10-20K,0,5,5,5,10,8,10,Remain,Full-Time,No,vis
30,Male,A-lev,Lab,10-20K,0,4,4,3,8,5,10,Remain,Part-Time,No,vis
22,Male,BA,Rather_not_say,10-20K,0,5,5,4,10,6,7,Remain,Other,No,vis
34,Female,A-lev,Lab,10-20K,0,4,4,3,5,5,10,Remain,Full-Time,Yes,vis
64,Male,BA,Lab,20-30K,0,5,4,3,10,5,10,Remain,Not in paid work,No,vis
41,Female,BA,Lab,50-60K,0,5,5,4,8,5,5,Remain,Full-Time,No,vis
23,Male,A-lev,None,20-30K,1,5,5,4,9,1,6,Remain,Not in paid work,Yes,vis
46,Male,BA,Lib,50-60K,0,5,5,5,10,8,10,Remain,Full-Time,No,vis
28,Male,BA,SNP,20-30K,0,4,4,4,7,6,7,Remain,Unemployed,No,vis
32,Male,BA,Lab,10-20K,0,4,2,3,10,5,5,Remain,Full-Time,No,vis
27,Female,A-lev,SNP,10-20K,0,4,3,3,7,5,10,Remain,Unemployed,No,vis
35,Female,PG,Grn,50-60K,0,4,4,4,9,1,9,Remain,Unemployed,No,vis
37,Male,PG,Grn,40-50K,0,5,4,4,6,4,4,Remain,Part-Time,No,vis
43,Male,PG,Lib,70-80K,0,4,5,4,10,5,10,Remain,Full-Time,No,vis
27,Female,BA,SNP,10-20K,0,4,4,4,10,5,10,Remain,Full-Time,No,vis
57,Male,BA,None,80-90K,0,5,4,5,10,5,10,Remain,Full-Time,No,vis
48,Male,BA,Lab,40-50K,0,5,5,5,10,10,10,Remain,Full-Time,No,vis
38,Female,PG,Grn,50-60K,0,5,5,5,10,6,10,Remain,Part-Time,No,vis
42,Female,PG,None,70-80K,0,5,4,4,10,6,10,Remain,Not in paid work,No,vis
30,Female,BA,None,30-40K,0,5,5,5,10,8,10,Remain,Full-Time,No,vis
24,Male,GCSEorLess,Lab,Under10K,1,4,4,3,9,0,6,Remain,Full-Time,Yes,vis
26,Male,BA,Lab,Under10K,0,5,5,4,10,6,10,Remain,Other,No,vis
34,Female,BA,Lab,Under10K,1,3,4,2,4,4,3,Remain,Part-Time,No,vis
33,Male,BA,Lab,50-60K,0,5,5,4,10,7,10,Remain,Full-Time,No,vis
24,Male,BA,None,10-20K,0,4,4,4,5,3,5,Remain,Full-Time,Yes,vis
31,Female,PG,Lib,50-60K,0,5,4,4,9,5,10,Remain,Part-Time,No,vis
39,Male,BA,None,10-20K,0,3,4,3,6,5,8,Remain,Unemployed,No,vis
55,Female,PG,Lab,30-40K,0,4,4,4,6,5,10,Remain,Part-Time,No,vis
39,Female,BA,Lib,40-50K,0,4,4,4,9,5,10,Remain,Part-Time,No,vis
40,Female,PG,Grn,50-60K,0,5,4,5,10,5,10,Remain,Part-Time,No,vis
49,Male,A-lev,Lib,40-50K,0,5,4,5,10,5,10,Remain,Full-Time,No,vis
23,Male,PG,Lab,30-40K,0,5,3,5,9,7,10,Remain,Unemployed,No,vis
37,Male,BA,Lib,50-60K,0,4,4,4,9,5,9,Remain,Part-Time,No,vis
21,Female,Post2,Grn,10-20K,1,2,1,2,5,7,4,Remain,Not in paid work,No,vis
33,Male,BA,Lab,30-40K,0,3,2,4,6,5,5,Remain,Full-Time,No,vis
48,Male,BA,Lab,40-50K,0,5,4,4,10,5,10,Remain,Full-Time,No,vis
25,Male,A-lev,None,80-90K,0,3,2,3,7,5,8,Remain,Other,Yes,vis
57,Male,GCSEorLess,Lab,20-30K,0,4,4,3,9,5,5,Remain,Full-Time,No,vis
35,Male,BA,Lab,50-60K,0,5,5,4,10,6,10,Remain,Full-Time,No,vis
38,Female,BA,Grn,40-50K,0,4,4,3,10,5,10,Remain,Part-Time,No,vis
42,Female,BA,None,60-70K,0,5,5,5,10,10,10,Remain,Part-Time,No,vis
38,Male,BA,Con,40-50K,0,2,4,4,5,5,7,Remain,Part-Time,No,vis
44,Male,PG,SNP,40-50K,0,4,3,3,9,6,10,Remain,Not in paid work,No,vis
21,Male,A-lev,Lab,10-20K,0,4,4,3,9,5,10,Remain,Other,Yes,vis
38,Female,BA,None,Over100K,0,2,4,4,4,6,0,Remain,Full-Time,No,vis
47,Female,BA,Con,20-30K,1,4,4,2,4,4,10,Leave,Full-Time,No,vis
28,Female,BA,Lab,80-90K,0,5,5,4,8,5,10,Remain,Full-Time,No,vis
23,Female,PG,Rather_not_say,20-30K,1,2,3,2,3,4,10,Remain,Part-Time,No,vis
19,Female,A-lev,Lab,Under10K,0,5,5,3,10,0,5,Remain,Unemployed,Yes,vis
35,Male,BA,Lab,30-40K,1,4,4,4,10,4,10,Remain,Full-Time,No,vis
47,Male,BA,Lab,10-20K,0,5,5,4,10,6,10,Remain,Full-Time,No,vis
33,Female,PG,Lab,30-40K,0,3,3,4,7,4,8,Remain,Full-Time,Yes,vis
26,Female,Post2,None,50-60K,1,4,4,3,4,2,5,Remain,Full-Time,No,vis
25,Male,PG,None,20-30K,0,4,4,4,4,4,7,Remain,Full-Time,No,vis
35,Female,BA,Lib,Under10K,0,4,3,4,8,2,9,Remain,Part-Time,Yes,vis
29,Male,A-lev,Lab,30-40K,1,4,4,3,4,6,5,Remain,Part-Time,No,vis
37,Male,BA,Lib,80-90K,0,5,5,4,10,5,9,Remain,Full-Time,No,vis
45,Female,GCSEorLess,Lib,Over100K,0,4,4,3,9,5,9,Remain,Not in paid work,No,vis
64,Male,BA,Con,30-40K,1,4,2,4,4,5,9,Remain,Not in paid work,No,vis
51,Female,BA,None,30-40K,1,3,2,4,3,7,0,Remain,Full-Time,No,vis
49,Male,GCSEorLess,Con,40-50K,1,4,4,4,5,4,9,Remain,Not in paid work,No,vis
36,Male,BA,None,50-60K,0,4,4,4,9,5,10,Remain,Full-Time,No,vis
32,Female,BA,None,Over100K,0,5,5,5,10,10,5,Remain,Full-Time,No,vis
30,Male,BA,None,20-30K,0,5,4,4,8,7,10,Remain,Part-Time,No,vis
27,Female,GCSEorLess,None,20-30K,0,5,3,5,10,5,5,Remain,Part-Time,Yes,vis
26,Female,A-lev,Lab,Under10K,1,3,2,4,2,3,10,Remain,Part-Time,No,vis
19,Male,Post2,Lab,Under10K,0,2,3,4,10,2,8,Remain,Unemployed,Yes,vis
23,Male,A-lev,SNP,Over100K,0,5,5,5,10,10,9,Remain,Part-Time,Yes,vis
31,Female,Post2,Lab,30-40K,0,4,4,3,7,5,10,Remain,Full-Time,No,vis
21,Male,BA,Lab,30-40K,0,4,3,4,7,2,7,Remain,Part-Time,Yes,vis
26,Male,BA,Lab,50-60K,0,4,3,3,9,5,10,Remain,Full-Time,No,vis
23,Male,PG,Lab,50-60K,0,5,4,4,7,5,10,Remain,Full-Time,No,vis
35,Male,PG,Lab,10-20K,1,2,2,4,7,4,8,Remain,Full-Time,No,vis
20,Male,A-lev,None,30-40K,0,3,4,3,6,4,6,Remain,Full-Time,Yes,vis
21,Male,BA,Lab,30-40K,1,2,2,3,2,2,7,Remain,Part-Time,Yes,vis
43,Male,BA,Rather_not_say,20-30K,0,4,4,5,5,5,8,Remain,Full-Time,No,vis
24,Female,GCSEorLess,Lab,Under10K,1,4,3,2,3,2,5,Remain,Not in paid work,No,vis
32,Female,PG,None,30-40K,0,5,3,4,9,5,10,Remain,Full-Time,No,vis
21,Male,A-lev,Lab,30-40K,0,5,4,4,8,5,10,Remain,Other,Yes,vis
50,Male,A-lev,Con,80-90K,1,3,3,3,5,0,5,Remain,Full-Time,No,vis
34,Female,PG,Lab,70-80K,0,4,4,3,9,6,10,Remain,Full-Time,No,vis
62,Male,PG,Con,50-60K,0,4,4,4,6,5,2,Remain,Not in paid work,No,vis
28,Male,Post2,Lib,10-20K,1,4,4,3,5,3,5,Remain,Not in paid work,No,vis
21,Female,BA,Lab,Under10K,0,5,5,4,6,5,9,Remain,Not in paid work,Yes,vis
58,Female,GCSEorLess,Lib,40-50K,0,4,3,4,8,5,10,Remain,Full-Time,No,vis
36,Male,BA,SNP,40-50K,0,4,3,4,10,5,10,Remain,Full-Time,No,vis
21,Female,BA,Grn,10-20K,0,4,4,4,8,4,7,Remain,Part-Time,Yes,vis
27,Female,A-lev,Lab,80-90K,0,5,5,5,7,4,5,Remain,Full-Time,No,vis
21,Male,A-lev,Con,Over100K,0,4,4,4,8,1,8,Remain,Other,Yes,vis
25,Male,A-lev,Lab,10-20K,0,2,3,4,6,5,9,Remain,Full-Time,No,vis
24,Male,BA,Lab,20-30K,0,5,5,5,10,8,10,Remain,Not in paid work,No,vis
35,Male,GCSEorLess,Grn,10-20K,0,4,4,4,9,7,9,Remain,Unemployed,No,vis
46,Male,PG,Lib,30-40K,0,5,3,4,8,5,10,Remain,Part-Time,No,vis
40,Female,PG,Lab,Over100K,0,4,4,4,10,7,10,Remain,Full-Time,No,vis
53,Female,BA,Lab,10-20K,0,5,4,4,9,5,10,Remain,Part-Time,No,vis
