age,gender,education,party,income,too_many_imm,take_jobs,drive_down_wages,create_jobs,brexit_to_cut,increase_imm,sm_or_control,condition,eu_vote,employment,student
42,Female,PG,None,70-80K,0,5,4,4,10,6,10,vis,Remain,Not in paid work,No
30,Female,BA,None,30-40K,0,5,5,5,10,8,10,vis,Remain,Full-Time,No
34,Female,BA,Lab,Under10K,1,3,4,2,4,4,3,vis,Remain,Part-Time,No
33,Male,BA,Lab,50-60K,0,5,5,4,10,7,10,vis,Remain,Full-Time,No
31,Female,PG,Lib,50-60K,0,5,4,4,9,5,10,vis,Remain,Part-Time,No
39,Male,BA,None,10-20K,0,3,4,3,6,5,8,vis,Remain,Unemployed,No
55,Female,PG,Lab,30-40K,0,4,4,4,6,5,10,vis,Remain,Part-Time,No
39,Female,BA,Lib,40-50K,0,4,4,4,9,5,10,vis,Remain,Part-Time,No
40,Female,PG,Grn,50-60K,0,5,4,5,10,5,10,vis,Remain,Part-Time,No
49,Male,A-lev,Lib,40-50K,0,5,4,5,10,5,10,vis,Remain,Full-Time,No
23,Male,PG,Lab,30-40K,0,5,3,5,9,7,10,vis,Remain,Unemployed,No
21,Female,Post2,Grn,10-20K,1,2,1,2,5,7,4,vis,Remain,Not in paid work,No
33,Male,BA,Lab,30-40K,0,3,2,4,6,5,5,vis,Remain,Full-Time,No
48,Male,BA,Lab,40-50K,0,5,4,4,10,5,10,vis,Remain,Full-Time,No
25,Male,A-lev,None,80-90K,0,3,2,3,7,5,8,vis,Remain,Other,Yes
57,Male,GCSEorLess,Lab,20-30K,0,4,4,3,9,5,5,vis,Remain,Full-Time,No
35,Male,BA,Lab,50-60K,0,5,5,4,10,6,10,vis,Remain,Full-Time,No
42,Female,BA,None,60-70K,0,5,5,5,10,10,10,vis,Remain,Part-Time,No
38,Male,BA,Con,40-50K,0,2,4,4,5,5,7,vis,Remain,Part-Time,No
44,Male,PG,SNP,40-50K,0,4,3,3,9,6,10,vis,Remain,Not in paid work,No
21,Male,A-lev,Lab,10-20K,0,4,4,3,9,5,10,vis,Remain,Other,Yes
38,Female,BA,None,Over100K,0,2,4,4,4,6,0,vis,Remain,Full-Time,No
19,Female,A-lev,Lab,Under10K,0,5,5,3,10,0,5,vis,Remain,Unemployed,Yes
35,Male,BA,Lab,30-40K,1,4,4,4,10,4,10,vis,Remain,Full-Time,No
47,Male,BA,Lab,10-20K,0,5,5,4,10,6,10,vis,Remain,Full-Time,No
25,Male,PG,None,20-30K,0,4,4,4,4,4,7,vis,Remain,Full-Time,No
45,Female,GCSEorLess,Lib,Over100K,0,4,4,3,9,5,9,vis,Remain,Not in paid work,No
49,Male,GCSEorLess,Con,40-50K,1,4,4,4,5,4,9,vis,Remain,Not in paid work,No
36,Male,BA,None,50-60K,0,4,4,4,9,5,10,vis,Remain,Full-Time,No
32,Female,BA,None,Over100K,0,5,5,5,10,10,5,vis,Remain,Full-Time,No
30,Male,BA,None,20-30K,0,5,4,4,8,7,10,vis,Remain,Part-Time,No
27,Female,GCSEorLess,None,20-30K,0,5,3,5,10,5,5,vis,Remain,Part-Time,Yes
19,Male,Post2,Lab,Under10K,0,2,3,4,10,2,8,vis,Remain,Unemployed,Yes
23,Male,A-lev,SNP,Over100K,0,5,5,5,10,10,9,vis,Remain,Part-Time,Yes
31,Female,Post2,Lab,30-40K,0,4,4,3,7,5,10,vis,Remain,Full-Time,No
21,Male,BA,Lab,30-40K,0,4,3,4,7,2,7,vis,Remain,Part-Time,Yes
26,Male,BA,Lab,50-60K,0,4,3,3,9,5,10,vis,Remain,Full-Time,No
23,Male,PG,Lab,50-60K,0,5,4,4,7,5,10,vis,Remain,Full-Time,No
35,Male,PG,Lab,10-20K,1,2,2,4,7,4,8,vis,Remain,Full-Time,No
21,Male,BA,Lab,30-40K,1,2,2,3,2,2,7,vis,Remain,Part-Time,Yes
43,Male,BA,Rather_not_say,20-30K,0,4,4,5,5,5,8,vis,Remain,Full-Time,No
32,Female,PG,None,30-40K,0,5,3,4,9,5,10,vis,Remain,Full-Time,No
21,Male,A-lev,Lab,30-40K,0,5,4,4,8,5,10,vis,Remain,Other,Yes
62,Male,PG,Con,50-60K,0,4,4,4,6,5,2,vis,Remain,Not in paid work,No
21,Female,BA,Lab,Under10K,0,5,5,4,6,5,9,vis,Remain,Not in paid work,Yes
58,Female,GCSEorLess,Lib,40-50K,0,4,3,4,8,5,10,vis,Remain,Full-Time,No
36,Male,BA,SNP,40-50K,0,4,3,4,10,5,10,vis,Remain,Full-Time,No
27,Female,A-lev,Lab,80-90K,0,5,5,5,7,4,5,vis,Remain,Full-Time,No
21,Male,A-lev,Con,Over100K,0,4,4,4,8,1,8,vis,Remain,Other,Yes
25,Male,A-lev,Lab,10-20K,0,2,3,4,6,5,9,vis,Remain,Full-Time,No
35,Male,GCSEorLess,Grn,10-20K,0,4,4,4,9,7,9,vis,Remain,Unemployed,No
46,Male,PG,Lib,30-40K,0,5,3,4,8,5,10,vis,Remain,Part-Time,No
40,Female,PG,Lab,Over100K,0,4,4,4,10,7,10,vis,Remain,Full-Time,No
53,Female,BA,Lab,10-20K,0,5,4,4,9,5,10,vis,Remain,Part-Time,No
42,Female,PG,Lab,50-60K,0,5,5,5,10,10,10,vis,Remain,Full-Time,No
32,Female,PG,Lab,10-20K,0,4,2,3,10,4,6,vis,Remain,Not in paid work,No
21,Female,A-lev,Lib,30-40K,0,5,5,4,10,7,9,vis,Remain,Not in paid work,Yes
34,Female,BA,Grn,40-50K,1,5,4,4,3,4,4,vis,Remain,Part-Time,No
64,Female,PG,None,10-20K,0,4,4,4,10,5,10,vis,Remain,Part-Time,No
36,Female,PG,Lib,70-80K,0,5,5,4,10,5,10,vis,Remain,Other,No
27,Female,A-lev,Lab,Under10K,0,3,3,2,5,2,5,vis,Remain,Full-Time,No
37,Male,BA,Con,50-60K,0,2,2,4,9,1,5,vis,Remain,Full-Time,No
32,Male,BA,Lib,50-60K,0,5,4,4,9,5,10,vis,Remain,Full-Time,No
42,Male,A-lev,Lab,20-30K,0,5,4,3,8,4,8,vis,Remain,Full-Time,Yes
32,Female,Post2,Lab,40-50K,1,2,1,3,2,2,6,vis,Remain,Part-Time,No
28,Male,BA,Lab,30-40K,0,4,3,4,6,4,8,vis,Remain,Full-Time,No
38,Male,BA,Con,20-30K,0,4,4,4,9,5,10,vis,Remain,Full-Time,No
52,Female,PG,Lab,70-80K,0,3,4,4,9,5,10,vis,Remain,Part-Time,No
21,Female,A-lev,Lab,40-50K,0,4,5,4,9,5,10,vis,Remain,Not in paid work,Yes
30,Female,PG,None,Over100K,0,4,4,2,6,4,10,vis,Remain,Full-Time,No
32,Female,BA,None,40-50K,0,4,3,4,8,5,7,vis,Remain,Part-Time,No
47,Male,BA,None,70-80K,1,4,3,3,6,3,8,vis,Remain,Full-Time,No
32,Female,BA,SNP,20-30K,0,4,4,4,8,5,9,vis,Remain,Full-Time,No
33,Female,BA,Lab,50-60K,0,4,4,4,10,5,10,vis,Remain,Full-Time,No
23,Female,A-lev,None,10-20K,0,3,2,2,4,3,6,vis,Remain,Not in paid work,No
37,Female,GCSEorLess,Lab,30-40K,0,5,4,4,9,5,9,vis,Remain,Part-Time,No
60,Female,PG,Lab,60-70K,0,5,5,4,10,5,10,vis,Remain,Full-Time,No
29,Male,BA,Lib,30-40K,1,3,3,3,4,4,6,vis,Remain,Full-Time,No
38,Female,PG,Lab,30-40K,0,5,5,5,10,5,10,vis,Remain,Part-Time,Yes
53,Female,BA,Lib,80-90K,0,5,4,4,10,5,10,vis,Remain,Part-Time,No
21,Male,A-lev,Lab,60-70K,0,5,5,5,0,5,5,vis,Remain,Other,No
24,Female,PG,None,10-20K,1,3,2,3,3,2,5,vis,Remain,Full-Time,Yes
28,Male,PG,Grn,Under10K,0,4,4,4,10,7,8,vis,Remain,Not in paid work,Yes
32,Male,A-lev,Lab,10-20K,0,4,4,3,9,5,10,vis,Remain,Full-Time,No
37,Male,BA,Lab,70-80K,0,5,5,5,10,5,10,vis,Remain,Full-Time,No
24,Female,BA,Con,60-70K,0,5,5,4,5,5,8,vis,Remain,Full-Time,Yes
72,Female,A-lev,Grn,50-60K,0,5,5,5,10,5,10,vis,Remain,Part-Time,No
25,Female,BA,Lab,20-30K,0,5,5,4,10,5,9,vis,Remain,Part-Time,Yes
38,Female,BA,None,20-30K,0,4,4,3,10,5,10,vis,Remain,Not in paid work,No
33,Male,A-lev,None,40-50K,0,4,4,4,9,5,9,vis,Remain,Full-Time,No
54,Male,BA,Con,50-60K,0,4,3,4,6,5,8,vis,Remain,Full-Time,No
34,Male,BA,Grn,40-50K,0,5,2,4,8,5,9,vis,Remain,Full-Time,No
27,Female,PG,None,80-90K,1,4,4,3,7,3,6,vis,Remain,Full-Time,No
45,Female,BA,None,Over100K,0,4,4,3,4,4,6,vis,Remain,Full-Time,No
33,Female,BA,Lab,20-30K,0,3,4,4,3,4,6,vis,Remain,Other,Yes
21,Female,BA,Lab,10-20K,0,5,5,4,10,5,10,vis,Remain,Part-Time,Yes
21,Female,A-lev,Rather_not_say,10-20K,0,4,4,4,10,7,5,vis,Remain,Part-Time,Yes
31,Female,A-lev,None,10-20K,1,2,2,2,2,7,3,vis,Remain,Part-Time,No
45,Female,PG,None,30-40K,0,4,4,4,10,5,10,vis,Remain,Not in paid work,No
40,Female,PG,Con,Over100K,0,5,5,4,10,5,10,vis,Remain,Full-Time,No
49,Female,A-lev,Lab,30-40K,0,4,2,2,4,7,4,vis,Remain,Part-Time,Yes
26,Male,PG,None,20-30K,0,5,5,5,10,9,10,vis,Remain,Other,Yes
50,Female,Post2,Rather_not_say,10-20K,0,3,3,2,5,7,5,vis,Remain,Part-Time,Yes
37,Female,Post2,Lab,40-50K,0,4,3,4,7,5,5,vis,Remain,Not in paid work,No
63,Female,BA,Lib,50-60K,0,4,4,4,7,5,8,vis,Remain,Not in paid work,No
35,Female,BA,Grn,50-60K,0,5,5,4,9,5,9,vis,Remain,Full-Time,Yes
39,Male,Post2,None,50-60K,0,4,4,3,6,4,4,vis,Remain,Full-Time,No
59,Female,PG,SNP,30-40K,0,4,4,4,10,8,10,vis,Remain,Other,No
43,Female,BA,None,Under10K,0,5,5,4,9,9,9,vis,Remain,Part-Time,No
45,Female,A-lev,SNP,40-50K,0,4,3,4,7,5,5,vis,Remain,Part-Time,No
57,Female,BA,Lab,20-30K,0,5,5,4,10,5,10,vis,Remain,Not in paid work,No
57,Female,A-lev,Lab,40-50K,1,3,3,2,4,3,5,vis,Remain,Full-Time,No
32,Female,BA,None,30-40K,0,4,4,4,7,4,7,vis,Remain,Full-Time,No
21,Female,A-lev,Lab,60-70K,0,4,4,4,10,5,9,vis,Remain,Part-Time,Yes
25,Female,BA,Lab,20-30K,0,4,4,3,9,5,10,vis,Remain,Full-Time,No
43,Female,BA,None,20-30K,0,5,5,4,9,2,10,vis,Remain,Not in paid work,No
33,Female,A-lev,Con,50-60K,0,4,4,4,7,4,8,vis,Remain,Other,No
39,Female,Post2,Lab,10-20K,0,5,5,5,10,9,10,vis,Remain,Part-Time,No
51,Female,GCSEorLess,Lib,Under10K,0,4,4,4,7,4,8,vis,Remain,Unemployed,No
42,Female,BA,Lab,60-70K,0,5,5,5,10,5,10,vis,Remain,Full-Time,No
42,Female,PG,Grn,50-60K,0,5,5,4,9,7,9,vis,Remain,Not in paid work,No
33,Female,PG,Grn,60-70K,0,4,4,4,10,5,10,vis,Remain,Part-Time,No
22,Female,BA,Lab,90-100K,0,5,5,5,10,10,10,vis,Remain,Part-Time,Yes
43,Female,A-lev,Lab,20-30K,0,5,3,3,9,4,10,vis,Remain,Full-Time,No
21,Female,Post2,None,Under10K,0,4,4,3,5,5,5,vis,Remain,Not in paid work,Yes
24,Female,PG,None,70-80K,0,5,5,5,10,5,10,vis,Remain,Full-Time,No
26,Female,BA,Grn,40-50K,0,5,5,5,10,6,10,vis,Remain,Full-Time,No
22,Female,BA,Grn,20-30K,0,5,5,4,4,2,2,vis,Remain,Full-Time,No
47,Female,BA,SNP,80-90K,0,5,5,5,10,10,10,vis,Remain,Part-Time,No
22,Female,BA,Lab,50-60K,0,4,4,4,7,4,5,vis,Remain,Part-Time,No
48,Female,PG,Lab,10-20K,1,3,1,3,5,0,5,vis,Remain,Not in paid work,No
46,Female,Post2,Grn,30-40K,1,4,4,2,3,3,5,vis,Remain,Full-Time,No
38,Female,BA,None,30-40K,0,5,4,4,10,7,9,vis,Remain,Full-Time,No
47,Female,BA,Lab,50-60K,0,4,5,4,8,5,5,vis,Remain,Full-Time,No
25,Female,PG,None,30-40K,0,5,4,5,9,6,10,vis,Remain,Full-Time,Yes
38,Female,Post2,Grn,20-30K,0,5,5,4,10,6,10,vis,Remain,Other,Yes
37,Female,BA,Lab,30-40K,0,4,2,4,9,5,5,vis,Remain,Full-Time,No
22,Female,GCSEorLess,Grn,Under10K,0,5,4,4,9,5,6,vis,Remain,Unemployed,No
50,Female,GCSEorLess,None,30-40K,0,3,4,4,6,5,3,vis,Remain,Full-Time,No
25,Female,PG,Grn,10-20K,0,5,5,5,10,10,10,vis,Remain,Full-Time,Yes
71,Female,GCSEorLess,Lib,20-30K,0,4,3,4,5,5,6,vis,Remain,Not in paid work,No
26,Female,BA,Lib,50-60K,0,4,4,4,7,5,5,vis,Remain,Unemployed,No
31,Female,PG,Grn,60-70K,0,4,4,4,9,5,9,vis,Remain,Full-Time,No
47,Female,GCSEorLess,Grn,10-20K,0,4,4,4,9,5,9,vis,Remain,Not in paid work,No
28,Female,PG,None,10-20K,0,5,5,5,10,5,10,vis,Remain,Part-Time,Yes
36,Female,PG,Lab,40-50K,0,5,4,4,9,5,5,vis,Remain,Part-Time,No
33,Female,GCSEorLess,Con,10-20K,1,2,4,2,0,3,2,vis,Leave,Full-Time,No
34,Male,GCSEorLess,Lib,40-50K,1,3,3,3,2,2,4,vis,Leave,Full-Time,No
36,Female,A-lev,Lab,40-50K,1,2,3,2,2,2,2,vis,Leave,Full-Time,No
70,Male,BA,Lab,10-20K,1,3,2,2,3,4,4,vis,Leave,Not in paid work,No
60,Male,Post2,Lab,10-20K,1,2,2,2,0,0,0,vis,Leave,Full-Time,No
28,Female,A-lev,Con,20-30K,1,4,4,3,3,2,2,vis,Leave,Other,No
38,Male,A-lev,Lab,20-30K,0,4,3,3,5,4,4,vis,Leave,Part-Time,No
34,Male,BA,Con,80-90K,1,2,4,2,2,3,2,vis,Leave,Full-Time,No
47,Male,GCSEorLess,UKIP,30-40K,1,2,3,3,0,0,0,vis,Leave,Full-Time,No
50,Male,A-lev,Con,Under10K,1,4,4,3,4,2,2,vis,Leave,Other,No
39,Male,BA,Lab,20-30K,1,4,2,4,8,5,5,vis,Leave,Full-Time,No
34,Female,Post2,Lab,40-50K,0,4,3,4,7,5,8,vis,Leave,Full-Time,No
70,Female,GCSEorLess,Con,30-40K,1,4,4,4,6,4,8,vis,Leave,Not in paid work,No
32,Female,A-lev,SNP,20-30K,1,4,4,2,3,2,4,vis,Leave,Full-Time,No
54,Female,GCSEorLess,None,Under10K,1,2,4,2,0,0,0,vis,Leave,Not in paid work,No
64,Female,A-lev,None,20-30K,1,3,3,3,5,3,5,vis,Leave,Full-Time,No
27,Female,GCSEorLess,Lab,20-30K,1,1,1,1,0,1,1,vis,Leave,Not in paid work,No
52,Female,Post2,UKIP,50-60K,1,3,3,2,2,1,5,vis,Leave,Full-Time,No
50,Male,Post2,Con,30-40K,1,3,3,4,4,3,2,vis,Leave,Not in paid work,No
43,Female,PG,Con,40-50K,1,3,4,3,4,2,5,vis,Leave,Full-Time,Yes
28,Male,BA,None,40-50K,0,4,3,4,8,2,5,vis,Leave,Full-Time,Yes
56,Female,BA,Con,60-70K,1,2,2,2,7,5,1,vis,Leave,Full-Time,No
63,Male,PG,Con,10-20K,1,4,3,3,2,2,0,vis,Leave,Not in paid work,No
47,Male,Post2,None,50-60K,1,4,3,3,3,1,1,vis,Leave,Not in paid work,No
38,Male,A-lev,Lab,Under10K,0,4,4,4,6,5,7,vis,Leave,Part-Time,No
53,Female,PG,Con,30-40K,0,3,4,4,3,2,1,vis,Leave,Full-Time,No
40,Female,BA,SNP,50-60K,1,2,1,1,2,2,3,vis,Leave,Full-Time,No
35,Female,GCSEorLess,Grn,40-50K,1,3,2,3,0,0,5,vis,Leave,Not in paid work,No
27,Male,BA,Lab,20-30K,1,2,4,2,0,2,5,vis,Leave,Full-Time,No
57,Female,BA,None,40-50K,0,4,4,3,4,5,6,vis,Leave,Part-Time,No
19,Female,GCSEorLess,Lab,30-40K,0,5,5,4,10,5,10,vis,Leave,Part-Time,Yes
23,Male,Post2,Con,10-20K,1,4,2,3,2,2,9,vis,Leave,Part-Time,No
54,Female,BA,Grn,80-90K,1,2,4,3,1,2,1,vis,Leave,Full-Time,No
33,Female,GCSEorLess,UKIP,20-30K,1,1,1,4,1,2,0,vis,Leave,Unemployed,No
30,Female,A-lev,Con,30-40K,1,2,2,2,0,2,2,vis,Leave,Part-Time,No
35,Male,PG,Con,60-70K,0,4,2,5,5,6,6,vis,Leave,Full-Time,No
40,Male,BA,Grn,10-20K,0,5,3,4,7,7,9,vis,Leave,Part-Time,Yes
50,Male,Post2,Con,40-50K,1,3,2,4,2,3,3,vis,Leave,Full-Time,No
25,Female,BA,None,40-50K,1,2,1,2,1,2,0,vis,Leave,Not in paid work,No
25,Female,BA,Lab,Under10K,0,4,4,4,7,5,9,vis,Leave,Not in paid work,Yes
30,Female,BA,Lab,30-40K,1,3,2,3,1,3,1,vis,Leave,Full-Time,No
30,Female,Post2,Lib,Under10K,0,3,4,4,6,7,5,vis,Leave,Unemployed,Yes
29,Male,GCSEorLess,UKIP,20-30K,0,2,4,3,3,3,4,vis,Leave,Full-Time,No
26,Male,A-lev,None,40-50K,1,4,4,4,6,3,5,vis,Leave,Full-Time,Yes
21,Female,BA,Lab,60-70K,0,4,4,3,9,6,7,vis,Leave,Other,Yes
63,Female,BA,Con,40-50K,0,4,3,4,5,4,5,vis,Leave,Part-Time,No
64,Female,A-lev,Con,20-30K,1,3,2,2,2,3,0,vis,Leave,Full-Time,No
66,Female,BA,Lab,20-30K,0,4,5,3,7,5,10,vis,Leave,Not in paid work,No
24,Female,A-lev,SNP,30-40K,0,4,4,3,8,7,9,vis,Leave,Full-Time,No
60,Female,GCSEorLess,Con,Under10K,1,4,4,1,3,3,3,vis,Leave,Part-Time,No
45,Female,GCSEorLess,Lab,Under10K,1,3,3,3,0,0,5,vis,Leave,Not in paid work,No
22,Male,PG,Lib,10-20K,1,5,5,3,4,3,9,vis,Leave,Full-Time,Yes
26,Female,A-lev,UKIP,20-30K,1,2,1,2,0,0,0,vis,Leave,Not in paid work,No
31,Male,GCSEorLess,None,10-20K,0,3,4,4,5,4,0,vis,Leave,Full-Time,No
50,Male,Post2,Con,40-50K,0,4,4,4,5,5,3,vis,Leave,Full-Time,No
30,Male,A-lev,Con,40-50K,1,2,4,4,1,2,5,vis,Leave,Full-Time,No
47,Female,GCSEorLess,UKIP,30-40K,1,2,1,3,0,0,0,vis,Leave,Full-Time,No
41,Female,PG,Con,Over100K,0,4,4,4,8,4,7,vis,Leave,Part-Time,No
28,Male,GCSEorLess,Con,20-30K,1,2,2,3,3,3,1,vis,Leave,Unemployed,No
59,Female,A-lev,Con,10-20K,1,2,3,2,2,3,5,vis,Leave,Not in paid work,No
26,Male,A-lev,UKIP,10-20K,1,2,2,2,0,0,3,vis,Leave,Part-Time,No
27,Female,BA,Con,60-70K,1,2,2,2,0,2,2,vis,Leave,Full-Time,No
45,Female,GCSEorLess,Lab,Under10K,1,2,2,2,2,3,5,vis,Leave,Not in paid work,No
48,Male,A-lev,UKIP,40-50K,1,2,2,3,2,1,5,vis,Leave,Full-Time,No
21,Female,Post2,Lab,30-40K,1,3,3,3,4,7,3,vis,Leave,Part-Time,Yes
30,Female,A-lev,Con,80-90K,0,2,4,2,4,7,4,vis,Leave,Full-Time,No
50,Female,GCSEorLess,Lab,Under10K,0,5,5,5,10,5,5,vis,Leave,Not in paid work,No
45,Female,PG,None,30-40K,1,1,1,3,1,1,5,vis,Leave,Part-Time,No
61,Female,GCSEorLess,Lab,10-20K,1,3,3,3,3,4,3,vis,Leave,Not in paid work,No
21,Male,GCSEorLess,None,10-20K,1,3,4,3,3,2,6,vis,Leave,Part-Time,No
36,Female,BA,Lab,20-30K,1,5,4,4,5,3,5,vis,Leave,Full-Time,No
43,Male,BA,Con,Over100K,1,1,2,1,0,0,0,vis,Leave,Full-Time,No
31,Female,GCSEorLess,Lab,20-30K,1,4,4,2,0,0,5,vis,Leave,Not in paid work,Yes
60,Female,A-lev,UKIP,30-40K,1,3,2,3,3,2,5,vis,Leave,Part-Time,No
54,Male,BA,Con,40-50K,1,3,3,2,3,3,2,vis,Leave,Full-Time,No
43,Male,BA,SNP,30-40K,0,5,3,3,5,4,0,vis,Leave,Full-Time,No
51,Female,BA,Lab,10-20K,0,5,4,3,5,5,6,vis,Leave,Not in paid work,No
33,Male,BA,Lab,20-30K,1,2,2,3,0,10,1,vis,Leave,Full-Time,No
25,Female,BA,Lab,60-70K,0,5,5,4,8,7,5,vis,Leave,Full-Time,No
47,Female,BA,Lab,20-30K,1,2,2,2,0,0,0,vis,Leave,Full-Time,No
34,Female,GCSEorLess,None,Under10K,1,3,3,2,5,5,6,vis,Leave,Full-Time,No
60,Male,BA,None,60-70K,1,3,3,3,5,4,7,vis,Leave,Part-Time,No
40,Female,A-lev,Lab,20-30K,1,2,2,2,9,4,6,vis,Leave,Not in paid work,No
64,Female,BA,None,Under10K,1,4,4,3,4,4,0,vis,Leave,Part-Time,No
40,Female,A-lev,None,20-30K,0,4,3,4,3,5,5,vis,Leave,Full-Time,No
54,Female,A-lev,Con,60-70K,1,1,1,1,0,0,0,vis,Leave,Full-Time,No
30,Male,PG,Con,30-40K,1,3,4,4,3,5,5,vis,Leave,Full-Time,No
33,Female,BA,Lab,40-50K,1,3,2,3,0,1,1,vis,Leave,Part-Time,No
25,Male,BA,UKIP,70-80K,1,1,1,1,0,0,0,vis,Leave,Full-Time,No
54,Male,A-lev,Lab,20-30K,0,5,4,4,9,5,5,vis,Leave,Other,No
31,Male,A-lev,Lab,20-30K,0,4,4,4,7,4,3,vis,Leave,Full-Time,No
42,Female,PG,Con,60-70K,0,3,2,4,5,5,5,vis,Leave,Not in paid work,No
58,Female,A-lev,Con,20-30K,1,2,4,3,0,1,6,vis,Leave,Part-Time,No
35,Female,BA,Lib,50-60K,1,5,5,3,3,3,2,vis,Leave,Part-Time,No
59,Female,GCSEorLess,Con,60-70K,1,3,2,3,2,2,5,vis,Leave,Part-Time,No
37,Female,BA,Con,30-40K,1,5,3,2,8,3,3,vis,Leave,Full-Time,No
44,Female,A-lev,UKIP,10-20K,1,4,2,1,0,0,0,vis,Leave,Not in paid work,No
25,Male,BA,None,10-20K,1,3,2,3,3,3,5,vis,Leave,Unemployed,No
57,Male,GCSEorLess,None,70-80K,1,4,3,3,2,2,2,vis,Leave,Not in paid work,No
21,Male,GCSEorLess,Lab,10-20K,1,4,5,3,2,1,1,vis,Leave,Part-Time,No
41,Female,BA,UKIP,30-40K,0,4,4,3,4,2,5,vis,Leave,Full-Time,Yes
40,Male,BA,Con,40-50K,1,3,2,3,2,3,5,vis,Leave,Full-Time,No
53,Female,BA,Con,80-90K,1,2,4,2,0,1,0,vis,Leave,Full-Time,No
33,Male,BA,Con,20-30K,1,2,1,2,0,0,2,vis,Leave,Full-Time,No
24,Male,BA,None,Under10K,1,4,4,3,3,3,2,vis,Leave,Not in paid work,Yes
71,Female,Post2,Lib,Under10K,1,2,2,4,0,1,0,vis,Leave,Not in paid work,No
53,Male,A-lev,None,40-50K,1,3,1,2,2,2,3,vis,Leave,Full-Time,No
28,Female,Post2,Grn,10-20K,0,5,5,3,8,5,10,vis,Leave,Not in paid work,No
25,Female,A-lev,None,30-40K,0,4,3,3,4,4,8,vis,Leave,Full-Time,No
27,Female,Post2,Con,40-50K,1,3,3,2,4,4,2,vis,Leave,Full-Time,No
49,Female,GCSEorLess,Con,10-20K,1,4,3,2,0,0,0,vis,Leave,Not in paid work,No
56,Female,BA,Lib,20-30K,0,4,4,3,9,5,6,vis,Leave,Full-Time,No
52,Female,GCSEorLess,None,10-20K,1,2,2,2,2,0,0,vis,Leave,Full-Time,No
44,Male,BA,Con,20-30K,1,2,3,2,1,1,3,vis,Leave,Full-Time,Yes
48,Male,BA,None,20-30K,1,1,1,4,4,1,5,vis,Leave,Part-Time,No
37,Female,BA,SNP,50-60K,1,3,3,2,0,2,4,vis,Leave,Part-Time,Yes
36,Female,A-lev,Lab,40-50K,0,4,4,2,4,4,5,vis,Leave,Full-Time,No
42,Female,GCSEorLess,Lab,30-40K,1,4,4,4,5,3,5,vis,Leave,Not in paid work,No
49,Female,GCSEorLess,UKIP,Under10K,1,2,2,2,0,0,0,vis,Leave,Not in paid work,No
54,Male,Post2,Lab,80-90K,0,4,4,4,3,2,7,vis,Leave,Full-Time,No
38,Male,BA,Con,40-50K,1,4,2,3,2,3,0,vis,Leave,Full-Time,No
18,Male,A-lev,None,20-30K,1,2,3,4,3,1,3,vis,Leave,Part-Time,Yes
54,Female,A-lev,Con,30-40K,1,2,4,2,0,0,0,vis,Leave,Not in paid work,No
33,Female,Post2,None,10-20K,0,4,4,4,6,5,7,vis,Leave,Not in paid work,No
34,Female,A-lev,UKIP,20-30K,1,4,4,3,7,4,7,vis,Leave,Full-Time,No
49,Male,PG,Con,50-60K,0,4,4,4,3,3,5,vis,Leave,Full-Time,No
53,Female,BA,Con,70-80K,1,3,3,3,5,3,5,vis,Leave,Part-Time,No
66,Female,Post2,Lab,10-20K,0,3,4,4,4,4,0,vis,Leave,Part-Time,Yes
52,Female,A-lev,Con,Under10K,1,4,4,4,0,2,1,vis,Leave,Part-Time,No
33,Female,BA,Lab,70-80K,1,5,2,4,1,4,1,vis,Leave,Full-Time,Yes
37,Female,BA,Lab,20-30K,0,4,3,5,1,4,5,vis,Leave,Part-Time,No
29,Female,BA,Lab,70-80K,0,4,3,3,5,7,5,vis,Leave,Full-Time,No
27,Female,PG,Con,30-40K,1,4,4,4,2,2,5,vis,Leave,Full-Time,Yes
53,Male,PG,None,20-30K,1,3,2,3,2,1,1,vis,Leave,Part-Time,No
28,Female,BA,Lab,60-70K,0,5,5,4,8,2,5,vis,Leave,Full-Time,No
46,Male,PG,Con,40-50K,1,4,4,3,1,2,2,vis,Leave,Full-Time,No
32,Female,BA,Lab,40-50K,0,5,5,4,3,3,5,vis,Leave,Full-Time,No
29,Male,BA,None,50-60K,1,3,4,1,6,4,3,vis,Leave,Full-Time,Yes
44,Male,BA,Lab,50-60K,0,4,4,3,6,5,5,vis,Leave,Full-Time,No
75,Female,A-lev,Con,10-20K,1,3,3,3,0,0,0,vis,Leave,Not in paid work,No
62,Male,BA,Con,Over100K,0,4,4,4,5,6,1,vis,Leave,Part-Time,No
23,Female,GCSEorLess,None,Under10K,1,4,2,2,4,3,5,vis,Leave,Unemployed,No
44,Male,PG,Con,Over100K,1,4,4,4,1,7,2,vis,Leave,Full-Time,Yes
69,Female,GCSEorLess,Con,80-90K,1,2,2,2,0,0,5,vis,Leave,Other,No
47,Male,A-lev,Grn,40-50K,0,4,4,4,7,5,9,vis,Leave,Full-Time,No
32,Female,BA,Lab,70-80K,1,4,4,4,7,4,8,vis,Leave,Other,No
76,Female,GCSEorLess,Lab,20-30K,1,3,2,2,0,1,8,vis,Leave,Not in paid work,No
24,Male,GCSEorLess,Con,30-40K,0,3,4,4,5,3,5,vis,Leave,Full-Time,No
42,Female,Post2,Con,60-70K,0,3,4,4,7,4,2,vis,Leave,Full-Time,No
